,start_date,country,region,subregion,source_url,source_category,source_title,source_full_text
448,2020-10-16,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/julie-green-presumptive-cases-covid-19,Government Website,Julie Green: Presumptive Cases of COVID 19 ,"Check against delivery    Good afternoon.  First, I’d like to acknowledge that those residents who received the presumptive positive COVID-19 tests are recovering with close monitoring from public health. Our thoughts are with them.  We recognize that we are not immune to COVID-19 in the NWT.  That is why we have worked hard over the past several months to build capacity to manage the risk and be as responsive as possible when we have positive cases.  Our work to build testing and contact tracing capacity means we are able to get results faster and begin the investigations quickly and efficiently. Our health care system has a solid plan to respond to positive cases in all communities across the territory.  We are ready to respond to cases when they arrive.  We know that our fundamental public health measures minimize the risk of outbreaks. Our system is responding to keep our communities safe. We know more about this virus than we ever have.  And we know what precautions work. It comes down to those basics we’ve stressed for months.   Prioritize physical distance of at least six feet wherever you are – and wear a non-medical mask whenever that’s difficult.  Keep crowds small and spaces large. It will keep everyone safer.  Wash your hands frequently with soap and water or sanitizer.  Practice safe respiratory practices when coughing or sneezing.  And please self-isolate when required. It is the most important thing you can do to prevent outbreaks.  Across the country, cases are rising and the risk of this virus is real. We need to remain vigilant in our efforts to keep our residents as safe as possible. It is important to remember that we will not be risk-free until there are effective, widely-available treatments or vaccines. I want to encourage everyone to do their part as we continue to rise to this challenge – just as we have over the past seven months.  I would now like to ask Deputy Chief Public Health Officer Dr. Andy Delli-Pizzi to give a brief update.  "
449,2020-10-16,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/caroline-cochrane-presumptive-cases-covid-19,Government Website,Caroline Cochrane: Presumptive Cases of COVID 19,"Check against delivery    Good afternoon, and thank you for being here today.  As you are aware, the Office of the Chief Public Health Officer announced three presumptive cases today – one case in Inuvik, and two cases in Yellowknife.  When the pandemic began, we made quick decisions about how we were going to protect residents and our communities from a possible outbreak. We declared a public health emergency; we restricted travel; we required self-isolation planning; and we put restrictions on businesses and people as our first cases of COVID-19 were confirmed.   We stood up contact centres like Protect NWT and 8-1-1; placed border staff at airports and highways and enforcement officers across our regions; and we established safe space for isolation in communities with enhanced medical care. The health and safety of NWT residents and communities was, and still is, our biggest priority. And those decisions paid off.  Our communities were kept safe from COVID-19, and we have experienced no loss of life. The second wave that was anticipated by health officials across Canada in the early days of the pandemic, is here. Southern Canada is seeing record levels of cases, and it was inevitable that we would eventually see new cases in the Northwest Territories. What I want to say is this: the measures we put in place at the beginning of the pandemic are only going to be effective if everyone does their part. It’s critical for residents and communities to remain as diligent as ever before. The Government of the Northwest Territories is committed to protecting you.     I know that the measures we have in place have been difficult for everyone – but it’s important to remember, that we are all in this together. We must look out for one another, and take care of those around us.   Northerners are resilient, and when faced with difficult challenges, we always find a way to persevere. I am confident that we will continue to adapt to the pandemic to ensure we are protecting the health and safety of our residents and communities.  Stay safe, and stay positive.  I’d now like to turn the mic over to Minister Green.   "
450,2020-10-16,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/caroline-wawzonek-fiscal-update,Government Website,Caroline Wawzonek: Fiscal Update,"Check against delivery    I rise today to provide a fiscal update but in doing so, I want also to speak about one of the most valuable economic resources that exists across the whole of the Northwest Territories: resiliency.  The world remains in the grip of a pandemic the likes of which few people alive in the world today have any reference point to. Canada is currently experiencing a second wave. In the NWT we are fortunate that since the start of the pandemic, we have been able to limit the cases of COVID-19 that have entered our borders, but that comes with a cost; travel within the territory remains tightly restricted and, as a result, many sectors of our economy continue to be seriously impacted. This follows on several months of lockdown or near lock down earlier this spring.  I venture that no household in the NWT is untouched by the COVID-19 pandemic. Similarly, there is likely no business or industry that has not faced or does not continue to face, financial or human resource challenges. Many households, businesses, employers and employees are stressed, scared or both. That is the reality of the times we are in.  Mr. Speaker, the Northwest Territories has a strong history of resiliency. The climate is harsh, but people have thrived here since time immemorial. Costs of living are high, but people come and grow their families here. The cost of doing business is high and yet we do continue to attract investment.  A lot has changed since the Budget Speech in February. Budget 2020 spoke to the importance of working within our means by finding internal efficiencies and using creativity and innovation to deliver our mandate priorities even in a time of slow economic growth.  The need for innovation and creativity is more pressing than ever but in the current context, we must start from a place of resiliency to put innovation and creativity to the test.  Despite all of the pandemic-related upheaval, the core values we are using to deliver fiscal responsibility to the NWT have not changed; we will still work within our means to deliver not only on the priorities of the 19th Legislative Assembly but also to ensure that people and communities across the territory are healthy and safe. We continue to seek creative solutions to these wholly unexpected challenges.  We strive to strike a balance between all of the many diverse needs that exist.  Fortunately, we will start with some good news: signs of an economic recovery are appearing. Our job market has recouped many of the resident jobs lost, the labour participation rate has climbed back to its March level and the employment rate has partially recovered. Retail sales are rebounding, with the Northwest Territories outperforming the provinces so far this year, and this consumer spending is supported by stable and high average weekly earnings. We are painfully aware of sectors in the economy that are still in serious hardship but are cautiously optimistic that we will have a 90 per cent job recovery to pre-pandemic levels by the end of calendar year.  Our own revenues will drop this year. We are forecasting significant corporate income tax and resource revenue declines as the events of 2020 will likely continue to some degree through 2021 and work their way through the economy. It is simply not possible to give direct financial support to every person or business in need, all at the same time. But from the earliest days of the pandemic, we made efforts to immediately support NWT people, businesses and communities by waiving a number of revenues, including airport fees, bridge tolls, and leases which will result in a decrease in projected revenues.  Despite these revenue losses, our fiscal situation remains stable thanks in large part to two facts: we have received $92 million in immediate and very welcomed support from the Government of Canada to address the expenditure challenges caused by the COVID-19 pandemic; and, in addition Territorial Formula Financing provides a mainstay of fiscal support that will respond to current own source revenue losses in future years. As a result of the new federal support we are currently projecting this fiscal year’s total revenues to be $2.2 billion, $38 million more than estimated in the 2020-2021 Budget.   That said, the pandemic has driven expenditures significantly higher as we implement measures to protect NWT residents and provide economic support. In total, we estimate $175 million in new expenditures for emergency measures including additional health care costs, income assistance, and other various forms of economic relief and supports for people, businesses and communities. To better sustain our delivery of the crucial programs and services we have implemented to protect the territory from COVID-19, we are proposing this sitting to bring these existing functions together under a COVID-19 Coordinating Secretariat that will help us better meet demand, ensure more efficient use of the GNWT’s fiscal resources and provide a clearer point of accountability for the ongoing implementation of the public health orders. With respect to COVID-19 costs, the Department of Finance will publish cost information on its website to maximize transparency. Regardless of how we deliver the pandemic-driven activities, all these expenditures will have a material impact on our fiscal bottom line. We are planning for the worst while hoping for the best and are including the projected costs at $175 million by the end of this fiscal year in our updated forecast for this year. Even within this, we have tried to find efficiencies and innovative delivery methods, and to strike a balance between all the many needs created or contributed to by the realities of the pandemic. This response includes moving $31.7 million that would otherwise be spent across departments into the COVID-19 Secretariat as a single-point of accountability and administration; $72 million for other related health care costs such as testing and supporting health care system capacity; and $72 million for economic supports, including the foregone revenues. Taking the $92 million in direct federal support into account, the projected net effect of the COVID-related costs is expected to be $83 million.  Although these high costs are not good news, the GNWT has a track record of fiscal responsibility as demonstrated again this summer when Moody’s Investors Service confirmed our Aa1 credit rating for the 14th consecutive year. Past financial responsibility will help us weather the pandemic’s revenue and expenditure shocks in our medium-term fiscal outlook. We are committed to continuing on this track.  This commitment will require work. Our latest medium-term outlook projects a course which if not adjusted, results in both an operating deficit in three years and exceeding the new borrowing limit. Despite a $1.8 billion borrowing limit, our current path will start the next Legislative Assembly in violation of that limit. Resilience is not an accident; it can be consciously sought and developed through diligent effort.  We are paying for our COVID-19 pandemic response by shrinking our operating surplus, not by increasing debt or increasing taxes. The 2020-2021 operating surplus is projected to narrow a full $143 million from the February 2020-2021 Budget to $60 million. This reduced position could impact our longer-term fiscal sustainably. But it is a response that should allow for short-term cushioning and as a result, hopefully, more long-term resilience within our private sector.  The lower operating surplus will also increase our total debt to a projected $1.262 billion by the end of this fiscal year. Had we not successfully negotiated a $500 million increase to the federally imposed borrowing limit, this level would have been unacceptably close to the previous limit. Although the new $1.8 billion limit will provide $538 million in borrowing capacity at year-end, we need to be conscious of the risks of carrying too much debt. COVID-19 is not an excuse; we must focus on the difficult choices we need to make to live within our means, while providing the programs and services that Northwest Territories residents need, especially within the context of COVID-19.    During the Budget Dialogues I held over the summer, we heard loud and clear that spending reductions are preferred over tax increases. By themselves, increasing revenues will not be sufficient and is frankly unlikely to be fruitful in the short term as the pandemic continues to impact markets across Canada and the world, continued borrowing will be fiscally unsustainable, and letting capital assets deteriorate by starving the capital budget is unacacceptable. The reality is that expenditure management will need to be the main pillar in moving the GNWT onto a sustainable fiscal path. I want to be very clear: expenditure management is not the same as expenditure reduction. Budget Dialogues participants gave considered suggestions for better expenditure management to improve our efficiency and find more value for our dollar. Now is the time to be creative and innovative; there is a path forward that will allow us to budget in a way that reflects the values and priorities of the people of the NWT. That will be our fiscal path.  Last, during the Budget Dialogues, I also heard many thoughtful comments from people making the connections between health and productivity; between education and labour market participation; and between economic growth and government revenue growth. I believe underlying much of what we heard is evidence that we are truly pulling together as a territory. This energizes me with optimism that as we show resiliency, we will re-build and provide a legacy for the future to realize the great potential that this territory offers.  Thank you, Mr. Speaker."
451,2020-10-15,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochranes-itinerary-october-16-2020,Government Website,"Premier Cochrane's Itinerary for October 16, 2020","Premier Cochrane's Itinerary for October 16, 2020 Issued October 15, 2020.   Public Events and Meetings The Premier will be participating in a sitting of the Legislative Assembly.   Closed Events and Meetings The following events are closed to the media The Premier will be participating in a Cabinet House Strategy meeting.  The Premier will be meeting with the Inuvialuit Regional Corporation.   All meetings and events subject to change.   For Ministerial Media Requests, Contact:  Cabinet Communications  Government of the Northwest Territories  presssecretary@gov.nt.ca"
452,2020-10-15,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/caroline-cochrane-sessional-statement-october-2020,Government Website,Caroline Cochrane: Sessional Statement – October 2020,"Check against delivery   Mr. Speaker, I want to welcome Members back to the Legislative Assembly as we resume the Second Session.  I look forward to working together as we endeavor to keep residents safe from COVID-19, support industry and residents, and make progress on our mandate commitments.  When I delivered my first sessional statement in this House last December, no one could have predicted what the future was going to hold. This pandemic has been like nothing many of us have ever experienced. Over 37 million people worldwide have contracted COVID-19, and over a million people have died since the pandemic started.  More than 9,000 Canadians have lost their lives to this virus in less than a year. Every country, community and family is being impacted by COVID-19.  In Canada, provinces and territories grappled with how best to contain the spread of the virus. All jurisdictions took immediate steps to protect the health and well-being of residents in the face of a challenge we are still learning about. In the early days, our efforts were swift. Our government responded to the orders of the Chief Public Health Officer and made protecting the health and well-being of residents and our communities a top priority. We implemented travel restrictions, launched ProtectNWT and 811, established border controls and isolation centres. We invested millions in personal protective equipment for both health and non-health workers, testing and contact testing, and ensuring the health care system was equipped to handle an increase in cases.  Mr. Speaker, our early interventions have paid off. Residents of the NWT have been safe; our communities have not experienced loss of life as a result of this virus; and our biggest risks are being managed. Like Atlantic Canada and other territories who implemented strict controls, we were able to limit COVID-19 in the NWT.  It is important to mention that our success in maintaining the low numbers would not have been possible without the collective support of all of us. Indigenous and community governments who supported our measures: MLAs, the media and community leaders who helped spread the messaging; mines, private enterprise and non-governmental sectors who put the lives of residents first, the many individual employees in various sectors putting their own lives on the line to help, and all the residents who abided by the Chief Public Health Officer orders were all critical to keep our numbers where they are today.    Mr. Speaker, the measures the Government of the Northwest Territories took however, did not materialize on their own.  Hundreds of public service workers stepped up to help in our efforts. Over 180 employees helped on the front lines, but behind this hundreds more within departments helped with the organization, policy development, and implementation of our COVID-19 response.  Our employees are the backbone of this government and their dedication showed as they worked tirelessly to ensure our response was as effective as possible.  I am extremely proud of our civil service and I sincerely thank them for all their hard work.   Parts of the South have recently announced they have entered their second wave and the number of cases in Canada is increasing to levels we haven’t seen since the early days of the pandemic.  While our response to the initial outbreak of COVID-19 was successful to prepare for the second wave, we have to use what we have learned from what we experienced. One of the things we learnt was that having necessary resources housed in multiple departments was challenging.  Many of the requests and enquiries involved various departments which sometimes resulted in less than timely responses.  We also heard that, as much as possible, people want the supports provided by the GNWT pre-pandemic.  As well, we heard that our employees and departments were stretched thin trying to help with the pandemic response and doing the best they could to complete their normal work duties.   Keeping NWT residents safe during the ongoing pandemic continues to be our priority, and it is why we proposed the COVID Secretariat.  The Secretariat will house the border patrols and enforcement team, isolation units, distribution of personal protective equipment to non-health care providers, 811 and ProtectNWT.  The Secretariat will focus on the COVID response which enables departments to focus on service delivery and implementing our mandate commitments.   Mr. Speaker, as was stated by the Governor-General during the Speech from the Throne recently, the last six months have laid bare the gaps in our society.  As well as implementing the controls to enforce the Chief Public Health Officer orders we have also provided supports for residents and businesses to help during this pandemic.  We invested in child care for returning workers, and financially supported our municipalities and Indigenous communities.  We provided supports for businesses, employers, schools, students and income assistance participants. As well, we invested millions in support of our most vulnerable members of our communities.  Our response to COVID-19 will cost money, real money.  But as one Indigenous leader reminded me, “how much money is one life worth”?   The COVID-19 pandemic has had significant impacts on our territory and economy, and has created new challenges for pursuing the GNWT priorities. Recovery is key, and we need to ensure our people have jobs and our businesses are thriving.  We also have to keep health and safety, housing, food security, and education, top of mind to improve the lives of all NWT residents.  Now more than ever before, we need to be investing in our people, and support them through this challenging time. We know this will cost money and we cannot do this alone.  We have been meeting regularly with other jurisdictions and the federal government throughout this pandemic.  Canada recognizes our unique realities, and the recent Speech from the Throne identified the exceptional needs of the North.  We will continue to work with all governments to ensure that when we talk economic recovery, investment in housing, transportation, broadband, energy infrastructure and protecting the most vulnerable, the North continues to be recognized as needing special consideration.    We need to close the gap between Northern and Southern Canada, one that existed long before COVID-19. Canada’s commitment to ensuring people aren’t left behind aligns with the priorities outlined in our mandate to ensure a prosperous territory where our residents can thrive for generations to come. That’s why, Mr. Speaker, we need to get on with the business of government. The COVID-19 pandemic is not going to end in the immediate future. While we must ensure we keep the health and well-being of residents at the forefront we cannot lose sight of the work we were all elected to do by residents of the Northwest Territories.  Mr. Speaker, our relationship with Canada is critical to our success as a territory. This morning, alongside Indigenous leaders, the YWCA, and Member of Parliament Michael McLeod, Minister Chinna and I met with Prime Minister Justin Trudeau for a roundtable discussion on Northern housing needs. This issue is important to our government, and we hope this meeting has kicked off a broader discussion for how we can find innovative ways to address the dire need for housing in the NWT. This is an example of our commitment to building strong, collaborative relationships with our stakeholders, Mr. Speaker, and we will continue to find ways to work with Canada, Indigenous and community government partners, and the NGO sector to improve the lives of our residents.  We must continue to work towards a strong north and a resilient economy. As we move forward we will continue to pursue economic and social opportunities that provide sustainable benefits, as well as address the direct impacts of climate change that our territory is experiencing. We need to advance our long-term priorities, particularly when it comes to growing our economy, and ensuring a healthy, vibrant, and educated territory for years to come. Of critical importance as well, we must continue to work with Indigenous governments to conclude negotiations, define the implementation of the United Nation’s Declaration of Indigenous People, and work with the federal government in the development of a National Murdered and Missing Indigenous Women and Girls Action Plan. COVID-19 certainly has taken the focus of this government, however departments have still made progress towards meeting our mandate objectives and I’m confident we will be able to complete a number of our mandate areas this term.  During the February 2021 sitting we will document in detail the progress we have made on our mandate commitments.  Mr. Speaker, it was just over one year ago that we were all elected as the 19 MLAs to represent the people of the Northwest Territories. Who knew when we began that we would face challenges like no other government.  Because of the seriousness of this pandemic and the needs of our residents, it is essential that we all work together.  It is critical that Ministers and MLAs work together, along with Indigenous and community governments, businesses, non-government organizations, and residents, to find solutions that ensure the future prosperity of the Northwest Territories.   By working together on areas of shared priorities, we will advance our objectives and better serve the people of the Northwest Territories. Mr. Speaker, we must move forward collectively and collaboratively. We have no choice. The safety of our residents and future of the Northwest Territories depends on it, and by working together I am confident we can achieve success as the 19th Legislative Assembly.  Thank you, Mr. Speaker. "
453,2020-10-15,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/nwt-help-line-phone-issues,Government Website,NWT Help Line Phone Issues,"The NWT Help Line is experiencing issues with its phone system as some calls are going to voice message rather than staying in queue.  The issue has been traced to iPhones, and occurs occasionally when the Help Line receives a higher than normal call volume.  Help Line staff are working to address this issue. In the meantime, if a call goes to the voice message, and residents are comfortable doing so, they can leave a confidential voice message with their name and phone number. A trained responder will call them back. The NWT Help Line is one of several support options that NWT residents can choose. It offers free support to residents of the Northwest Territories, 24 hours a day, 7 days a week. It is 100% free and confidential. The NWT Help Line also has an option for follow-up calls.   Trained responders from the NWT Help Line provide help on a number of concerns, including stress management, suicidal thoughts, abuse, sexual assault, and depression and anxiety. Residents can call the help line at 1-800-661-0844. Residents can also access same day counselling services through the Community Counselling Program.   Anyone requiring immediate assistance should call 9-1-1.   Media Contact Damien Healy 					Manager of Communications 					Department of Health and Social Services 					Government of the Northwest Territories 					(867) 767-9052 ext. 49034Damien_Healy@gov.nt.ca"
454,2020-10-15,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/gnwt-announces-new-teaching-resource-explores-traditional-culture-and-history-nwt,Government Website,GNWT announces new teaching resource that explores the traditional culture and history of the NWT,"The Department of Education, Culture and Employment (ECE) is pleased to announce a new teaching resource has been developed to support the social studies curriculum in schools across the NWT.  This resource invites students to embark on an interactive paddling journey from Fort Smith to Tuktoyaktuk, featuring thirty-two stops along the traditional transportation route, each highlighting a riverside community or significant landmark. This resource can be accessed online and is flexible to accommodate a distance learning context.  The resource was made to match the Grade 4 Social Studies curriculum and includes carefully curated readings, songs, photos, stories, and videos throughout. It can be used in its entirety or by incorporating select stops along the journey.  Although the resource is offered at a Grade 4 learning level, it can be a useful and educational resource for a variety of ages including adults.  An accompanying student journal filled with thought-provoking writing prompts and reflective questions helps students strengthen understanding.  Furthermore, the teacher’s guide includes suggestions for inquiry-based projects and a variety of extended learning opportunities, many of which could be adjusted for students to complete while continuing their schooling from home. This project was first created as a master’s thesis design study by Michelle Swallow, the author of The Mackenzie River Guide – A Paddler’s Guide to Canada’s Longest River.  The interactive resource was then collaboratively refined and expanded with beautiful new visual elements and text designed and created by Indigenous employees: Sadetło Scott, Emily Sabourin, and Nikita Hehn who joined the Department of Education, Culture and Employment as part of the summer student and internship program, under the guidance of other ECE staff.   Quote “We are proud to release a new teaching resource that is culturally relevant to the North. Through this virtual journey, students will learn about the land, customs, languages and traditions that carry the identity of our northern cultures and ways of life. It is important that we continue to include NWT narratives in the delivery of education in the territory.” -R.J. Simpson, Minister of Education, Culture and Employment   Links ·       https://www.nwtexhibits.ca/bigriver/      For all Media Requests, please contact:  Jaimee Kepa 					Education, Culture and Employment 					Government of the Northwest TerritoriesJaimee_Kepa@gov.nt.ca "
455,2020-10-15,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/2020-youth-nwt-water-stewardship-strategy-multimedia-contest-launched,Government Website,2020 Youth NWT Water Stewardship Strategy Multimedia Contest launched,"The Department of Environment and Natural Resources is pleased to launch the 2020 Youth NWT Water Stewardship Strategy Multimedia Contest. Encouraging young people to be involved in water stewardship activities is an important part of the NWT Water Stewardship Strategy. Building awareness among youth on water and stewardship creates informed leaders and decision-makers of tomorrow. Residents 25 years old and younger living in the Northwest Territories (NWT) are encouraged to enter the contest. Submissions that capture the entrant’s connection to water can be made in one of three categories: ·       Photography – maximum of two photos (minimum file size is 1MB) ·       Video – maximum video length of three minutes ·       Artwork – maximum one art piece Submissions must be made online at the NWT Water Stewardship website (www.nwtwaterstewardship.ca). The deadline to enter the contest is November 30, 2020, at midnight.   For more information, please contact:  Public Affairs and Communications Department of Environment and Natural Resources Government of the Northwest Territories  ENR_Communications@gov.nt.ca"
456,2020-10-14,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochranes-itinerary-october-15-2020,Government Website,"Premier Cochrane's Itinerary for October 15, 2020","Premier Cochrane's Itinerary for October 15, 2020  Issued October 14, 2020.   Public Events and Meetings The Premier will be participating in the first day of the Fall 2020 sitting of the Legislative Assembly.   Closed Events and Meetings The following events are closed to the media The Premier will be participating in a Roundtable discussion on housing with Prime Minister Justin Trudeau, Dan Vandal, Minister of Northern Affairs, NWT MP Michael McLeod, Yellowknife Mayor Rebecca Alty, NWT Indigenous leaders, and the YWCA. The Premier will be chairing a Cabinet Meeting.   All meetings and events subject to change.     For Ministerial Media Requests, Contact:  Cabinet Communications  Government of the Northwest Territories  presssecretary@gov.nt.ca"
457,2020-10-14,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/public-health-emergency-extended-through-october-27,Government Website,Public Health Emergency Extended Through October 27,"Minister of Health and Social Services, Julie Green has extended the territory-wide Public Health Emergency under the Northwest Territories’ Public Health Act on the advice of Chief Public Health Officer (CPHO) Dr. Kami Kandola The latest extension continues through October 27, 2020.  The COVID-19 pandemic has accelerated considerably across Canada in recent weeks as the country’s caseload surged to its highest point in the pandemic.  The Public Health Emergency is required to continue to decisively respond to shifts in the NWT’s own public health situation, and maintain preventative measures.  For more information and to stay up-to-date on COVID-19 in the territory, visit the Government of the Northwest Territories COVID-19 Website at www.gov.nt.ca/covid-19/.   Media contact:  Mike Westwick Government of the Northwest Territories  Health and Social Services COVID-19 Coordinating Secretariat Mike_Westwick@gov.nt.ca  "
458,2020-10-14,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/gnwt-and-ykdfn-reset-relationship-slave-geological-province-corridor-project,Government Website,GNWT and YKDFN reset relationship on the Slave Geological Province Corridor Project,The attached is being distributed on behalf of the Yellowknives Dene First Nation and the Government of the Northwest Territories. 											 										 									 								 							  							  						  						  					 				 			 		 	    
459,2020-10-13,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochranes-itinerary-october-14-2020,Government Website,"Premier Cochrane's Itinerary for October 14, 2020","Premier Cochrane's Itinerary for October 14, 2020 Issued October 13, 2020.    Public Events and Meetings No public events or meetings are scheduled.   Closed Events and Meetings The following events are closed to the media The Premier will be participating in a Caucus meeting. The Premier will be participating in Cabinet House Strategy.   All meetings and events subject to change. For Ministerial Media Requests, Contact:  Cabinet Communications  Government of the Northwest Territories  presssecretary@gov.nt.ca"
460,2020-10-13,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/ministerial-activities-advisory-week-october-13-19-2020,Government Website,"Ministerial Activities Advisory for the week of October 13-19, 2020","Ministerial Activities Advisory for the week of October 13-19, 2020   Ministerial Travel Please note that travel schedules may change with little or no notice. This schedule is accurate as of October 12, 2020 There is no travel scheduled this time period   Meetings and Appearances Please note that event organizers may have attendance restrictions­­­ for their event. Contact organizers for more information.  ·       Caroline Wawzonek has a Federal/Provincial/Territorial call on Economic Recovery Through International Trade on October 13 ·       Caroline Wawzonek will be meeting with Bush Order Provisions on October 14 ·       Shane Thompson is meeting with Yellowknives Dene First Nation on October 14 ·       Caroline Wawzonek has a tour of Buffalo Airways on October 14 ·       Caroline Wawzonek has a Bi-weekly Federal/Provincial/Territorial call on COVID – Tourism Secretariat on October 15     Trista Haugland Media and Communications Coordinator Government of the Northwest Territories Ph: 867-767-9140 ext. 11092 Email: trista_haugland@gov.nt.ca"
461,2020-10-09,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochranes-itinerary-october-13-2020,Government Website,"Premier Cochrane's Itinerary for October 13, 2020","Premier Cochrane's Itinerary for October 13, 2020 Issued October 9, 2020.    Public Events and Meetings No public events or meetings are scheduled.   Closed Events and Meetings The following events are closed to the media The Premier will participate in a meeting with Chief Public Health Officer.  The Premier will chair a meeting of the COVID-19 Committee of Cabinet.   All meetings and events subject to change. For Ministerial Media Requests, Contact:  Cabinet Communications  Government of the Northwest Territories  presssecretary@gov.nt.ca"
462,2020-10-09,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochranes-itinerary-october-9-2020,Government Website,"Premier Cochrane's Itinerary for October 9, 2020","Premier Cochrane's Itinerary for October 9, 2020 Issued October 9, 2020.    Public Events and Meetings No public events or meetings are scheduled.   Closed Events and Meetings The following events are closed to the media Internal Meetings   All meetings and events subject to change. For Ministerial Media Requests, Contact:  Cabinet Communications  Government of the Northwest Territories  presssecretary@gov.nt.ca "
463,2020-10-08,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/masks-required-nwt-airport-terminal-buildings,Government Website,Masks required in NWT airport terminal buildings,"Effective October 13, 2020, travellers and employees will be required to wear a mask while inside Northwest Territories (NWT) airport terminal buildings. Until this requirement comes into effect, the public is still encouraged to wear masks within our airport facilities.  As passenger traffic continues to increase, this requirement will help keep travellers and employees safe amid the COVID-19 pandemic. Travellers are already required to wear a mask while going through security and/or to board a flight. This Transport Canada regulation came into effect on April 20, 2020.  Travellers are responsible for ensuring they are in compliance with the federal government measures prior to travelling. The public is encouraged to bring their own mask; however, if an individual does not have their own mask, there may be some available for use at our airports. You will not be required to wear a mask if you have medical reasons that make it unsafe for you. The following other exemptions also apply: ·       Individuals unable to remove their mask without assistance. ·       Children under the age of two.  ·       Individuals authorized by security, airline staff or airport staff to remove their mask for identification purposes.  ·       Individuals will be allowed to temporarily remove their mask to eat, drink or take oral medications. The use of a mask is recommended by the Chief Public Health Officer as a way to prevent the spread of COVID-19 and to protect others. It is especially recommended when it is not possible to consistently maintain a two-metre physical distance from others, particularly in public settings such as airports. Wearing a mask does not replace other protective measures including physical distancing, hand washing, covering a cough or sneeze, not touching eyes, nose or mouth with unwashed hands, self-monitoring for COVID-19 symptoms, and staying home when sick.  A reminder that until further notice, only passengers, employees and service staff are permitted inside Northwest Territories’ airports. Those who are dropping someone off or picking someone up may not enter the terminal.   Quote “While the best way to protect yourself and your community is to stay at home and not travel outside of the NWT, we want to ensure that people who need to travel, as well as airport staff, are safe in our airports.  The health and safety of NWT residents and communities is our main priority and we ask and thank passengers for their cooperation.”  - Diane Archie, Minister of Infrastructure     Quick facts ·       The GNWT operates and maintains 27 airports across the NWT. ·       The requirement to wear masks will be effective as of October 13, 2020.   Related links ·       List of NWT airports ·       Transport Canada regulation ·       GNWT's Response to COVID-19 information on air travel      For media requests, please contact: Public Affairs and Communications Department of Infrastructure Government of the Northwest Territories INF_Communications@gov.nt.ca"
