,start_date,country,region,subregion,source_url,source_category,source_title,source_full_text
98,2020-06-30,Canada,Yukon,,https://yukon.ca/en/news/non-medical-masks-now-required-all-yukon-airports,Government Website,Non-medical masks now required at all Yukon airports ,"           Published 30/06/2020         The Government of Yukon has announced new health measures across all Yukon airports effective July 1, 2020. Individuals entering the building or the airport terminal will be required to wear a non-medical mask or face covering. This is in addition to the measures announced by Transport Canada on April 20, 2020. As travel restrictions begin to lift, an increase in airport traffic is anticipated throughout the summer months. These additional protective measures will help slow the spread of COVID-19 and ensure passengers and airport staff are able to maintain the same level of safety obtained from physical distancing, particularly at crowded sections such as security checkpoints and check-in lines. It is advised that people only enter the airport if it is absolutely essential. Yukoners are encouraged to use the free parking or the cell-phone waiting lot when picking passengers up.      Quick facts       Wearing a mask alone will not prevent the spread of COVID-19. All Yukoners must strictly adhere to good hygiene and public health measures such as frequent hand washing and physical distancing.    Non-medical face masks or face coverings should: allow for easy breathing; fit securely to the head with ties or ear loops; maintain their shape after washing and drying; be changed as soon as possible if damp or dirty; be comfortable and not require frequent adjustment; be made of at least two layers of tightly woven material fabric (such as cotton or linen; and be large enough to completely and comfortably cover the nose and mouth without gaping.          Contact   Krysten Johnson 	Communications, Highways and Public Works 	867-332-4272 krysten.johnson@gov.yk.ca     News release #:   20-187    Related information:   Use of non-medical masks or face coverings required in the Canadian transportation system Non-medical masks and face coverings: Sew and no-sew instructions        "
99,2020-06-30,Canada,Yukon,,https://yukon.ca/en/news/yukons-visitor-information-centres-begin-opening-summer-season,Government Website,Yukon’s Visitor Information Centres begin opening for summer season,"           Published 30/06/2020         Visitor Information Centres will begin reopening across the territory July 1. As Yukon begins welcoming travellers from British Columbia, Nunavut and the Northwest Territories without a 14-day self-isolation period, Visitor Information Centres will be an important resource for attractions and amenities, as well as community health and safety guidelines. The centres will observe appropriate physical distancing, as well as all current recommended precautions around personal protective equipment and sanitization. There are six Visitor Information Centres in the territory, located in the communities of Watson Lake, Whitehorse, Carcross, Haines Junction, Dawson City and Beaver Creek. On July 1, the centres in Whitehorse, Carcross, Dawson City and Beaver Creek will be open. The Visitor Information Centre in Watson Lake will reopen July 5. The timing of the Haines Junction Centre is being coordinated with the potential reopening of the Da Kų Culture Centre, where the Visitor Information Centre is located. Travellers are reminded to visit Yukon.ca or call 1-877-374-0425 at any time for the latest COVID-19 recommendations.            The reopening of our Visitor Information Centres is an important milestone and a heartening sign of progress in our path to recovery. I encourage travellers to make use of these important hubs for guidance and hospitality. Yukon welcomes you.      Minister of Tourism and Culture Jeanie Dendys            Quick facts       Five of Yukon’s Visitor Information Centres typically operate May 1 to September 30. The Whitehorse location is typically open year-round.  In response to the COVID-19 pandemic, the Government of Yukon closed the Whitehorse Visitor Information Centre on March 19, 2020. The five other locations were not opened on their regular May 1 opening date and have remained closed.          Contact   Stewart Burnett 	Cabinet Communications 	867-332-0480stewart.burnett@gov.yk.ca Cameron Webber 	Communications, Tourism and Culture 	867-667-3010cameron.webber@gov.yk.ca     News release #:   20-186    Related information:   Whitehorse Visitor Information Centre COVID-19 information CYFN COVID-19 information        "
100,2020-06-30,Canada,Yukon,,https://yukon.ca/en/news/phase-2-begins-july-1-includes-eased-travel-restrictions-canadian-residents,Government Website,"Phase 2 begins July 1, includes eased travel restrictions for Canadian residents","           Published 30/06/2020        The Government of Yukon and Yukon’s Chief Medical Officer of Health released more details today on Phase 2 of Yukon’s plan for safely lifting COVID-19 public health measures. Phase 2 will begin July 1 and includes significant changes to border control measures. Beginning tomorrow, residents of Yukon, British Columbia, Northwest Territories and Nunavut can enter Yukon without having to self-isolate. To do so, they must provide valid identification proving they are a resident of one of those four jurisdictions and declare they have not travelled outside of those locations in the previous 14 days. Yukon’s borders will also open to the rest of Canada starting tomorrow, but with strict public health measures in place, including the need to self-isolate for 14-days. Some Canadian residents may be exempt from the self-isolation requirement, such as critical workers and individuals transiting through Yukon. Enforcement officers will continue to be stationed at Yukon border checkpoints to advise travellers of their obligation to self-isolate, and provide information on how to safely transit through Yukon. The transition to Phase 2 is made possible by the continued downward trend in COVID-19 cases nationally and enhanced health care capacity locally. The start of Phase 2 is also supported by new and revised sector-specific guidelines for businesses and restaurants, vulnerable populations and many more. A complete listing of all published guidelines and recommendations related to staying safe or operating a business in the territory during COVID-19 can be found by visiting Yukon.ca.            Thanks to the precautions taken by Yukoners over the course of the pandemic so far, we are in a position to enter Phase II of our Path Forward plan and continue to lift restrictions. Our goal as a government remains to contain the spread of COVID-19 in Yukon and to protect the health and safety of Yukoners. We have published dozens of guidelines and recommendations so businesses, organizations, and all Yukoners know how to operate safely during the pandemic. We are confident in the measures we have in place to protect our most vulnerable citizens and also know Yukoners will continue to do their part by practising the Safe Six.      Premier Sandy Silver            Tomorrow brings a new challenge for all of us; to adapt to a world where, COVID-19 is a fact of daily life. Since the gates shut in March we have been able to fend off outbreaks and kept the numbers of cases to a minimum. We have kept our seniors and our vulnerable populations safe. We were able to take the time to learn about COVID-19, learn from others and prepare our defences. I am confident we are prepared to meet this new challenge of living with COVID-19 while progressively restoring our overall health.      Chief Medical Officer of Health Dr. Brendan Hanley            Quick facts       As of July 1, residents of Yukon, British Columbia, Northwest Territories and Nunavut can enter Yukon without having to self-isolate if they can provide ID proving their residency, and confirm they have not been outside those four jurisdictions in the past 14 days.  These jurisdictions have implemented public health measures that have shown good results in stemming the spread of COVID-19. The self-isolation exemption list can change based on COVID-19 case counts, outbreaks, and risk mitigation measures.  As of July 1, all remaining residents of Canada may enter Yukon as long as they self-isolate for 14 days upon entry. Some may be exempt from the self-isolation requirement, such as critical workers and individuals transiting through Yukon.  There have been no new cases of COVID-19 in Yukon since April 20, 2020. In total, Yukon has seen 11 cases of COVID-19, all of which have recovered.  Until there is a vaccine or effective and accessible treatments are identified, measures will need to remain in place to limit the risk of infection in Yukon.  The Safe Six are: physical distancing; regular hand washing; staying home when sick; not gathering in groups of more than 10 indoors and 50 outdoors; limiting travel to rural communities and being respectful when you’re there; and self-isolating if you’ve just returned to Yukon from anywhere other than British Columbia, Northwest Territories and Nunavut.          Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca Jordan Jackle 	Communications, Executive Council Office 	867-667-5341jordan.jackle@gov.yk.ca     News release #:   20-185    Related information:   A Path Forward: A plan for lifting COVID-19 restrictions  Industry operating guidelines: COVID-19         "
101,2020-06-26,Canada,Yukon,,https://yukon.ca/en/news/upgrades-begin-alaska-highway-and-north-klondike-highway-intersection,Government Website,Upgrades begin at Alaska Highway and North Klondike Highway intersection,"           Published 26/06/2020        Construction work to improve traffic flow and user safety has started at the Alaska Highway and North Klondike Highway intersection in Whitehorse. The work includes widening of the highway with turning lanes off the Alaska Highway and through-traffic lanes, as well as safety upgrades to the road infrastructure. Turning lanes will be installed onto the North Klondike intersection, which will improve road user safety. The Cousins Rest Stop will also be upgraded for safer access to the highway. Traffic will be moving steadily at a reduced speed through the construction zone. The construction contract was awarded in June 2020 to local company P.S. Sidhu Trucking Ltd.            The Alaska Highway is critical to the Yukon’s transportation network. This work will make the highway safer for all users and continues the important investments we are making in our territory’s infrastructure.      Minister of Highways and Public Works Richard Mostyn             Quick facts       Construction will be underway from 7 a.m. to 5:30 p.m. daily until September 30, 2020.   The Cousins Rest Stop on the Alaska Highway in Whitehorse at km 1436 will be closed due to construction until September 30, 2020.          Contact   Stewart Burnett 	Cabinet Communications 	867-334-0480 stewart.burnett@gov.yk.ca Keely Bass 	Communications, Highways and Public Works 	867-332-3950keely.bass@gov.yk.ca     News release #:   20-184    Related information:   Tender Management System Guidelines for construction sites: COVID-19        "
102,2020-06-25,Canada,Yukon,,https://yukon.ca/en/news/new-yukon-resource-gateway-project-agreement-reached,Government Website,New Yukon Resource Gateway Project agreement reached,"           Published 25/06/2020        The Government of Yukon and the Liard First Nation have reached an agreement to upgrade parts of the Robert Campbell Highway. This is the fourth agreement reached as part of the Yukon Resource Gateway Project. The Project Agreement provides financial support for the participation of Liard First Nation citizens in the proposed construction of improvements from kilometre 114 to 171 on the Robert Campbell Highway between Ross River and Watson Lake. The project is estimated to cost $50 million. The Project Agreement includes consultation in the development, environmental assessment and regulatory aspects of the proposed upgrades to the Robert Campbell Highway. The construction and upgrades to the highway will make it safer and provide community benefits including employment, training and potential business opportunities.            Our government is very pleased to have reached a second agreement with the Liard First Nation under the Yukon Resource Gateway Project. This Project Agreement ensures the Liard First Nation has the necessary funding to participate effectively in the planning, design, assessment and regulatory processes for the upgrade to the Campbell Highway. Together with our First Nations and industry partners, we are supporting lasting investment in Yukon’s mineral resource sector in a way that maximizes benefits for Yukon communities.       Minister of Energy, Mines and Resources Ranj Pillai            The Yukon Resource Gateway Project is an historic investment in Yukon’s transportation network. This project will improve road conditions and enhance the safety of residents and travelers on the Campbell Highway. It will also support Yukon’s mining industry and create local economic opportunities in southeast Yukon.      Minister of Highways and Public Works Richard Mostyn            LFN is pleased to have reached an agreement with the Government of the Yukon regarding the Campbell Highway which provides for LFN participation in $50 million worth of improvements. While also providing for LFN participation in environmental assessment this agreement will go a long way in assisting LFN to begin to rebuild an economy and company capable of providing jobs for our members.      Liard First Nation Chief George Morgan            Quick facts       Each of the Yukon Resource Gateway Project components is subject to Yukon’s assessment and regulatory processes, which include opportunities for public input and consultation with affected First Nations.  The Government of Yukon has finalized four Project Agreements to date under the Yukon Resource Gateway Program, including with: Little Salmon/Carmacks First Nation for the Carmacks Bypass component; March 2019; Liard First Nation for improvements to the Nahanni Range Road; January 2020; and Ross River Dena Council for improvements to the North Canol Road and the Robert Campbell Highway kilometre 354.9 to 414.4; May 2020.          Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca Chief George Morgan 	Liard First Nation 	867-536-7901chief@liardfirstnation.ca Sue Thomas 	Communications, Energy, Mines and Resources 	867-667-5809sue.thomas@gov.yk.ca Brittany Cross 	Communications, Highways and Public Works 	867-332-4601brittany.cross@gov.yk.ca       News release #:   20-183    Related information:   Learn about the Yukon Resource Gateway Project        "
103,2020-06-25,Canada,Yukon,,https://yukon.ca/en/news/road-tests-resume-july,Government Website,Road tests to resume in July ,"           Published 25/06/2020        The Government of Yukon’s Motor Vehicles Branch will resume offering regular road tests as of July 2. As Yukon enters Phase 2 of A Path Forward: Yukon’s plan for lifting COVID-19 restrictions, regular driver testing will resume three days a week, from Tuesday to Thursday. To access testing for Class 1 to 5 licences, drivers are required to: thoroughly clean the interior of their vehicle prior to the test; disinfect all surfaces that might be touched by the driver examiner; maintain physical distancing of two metres whenever possible; and wear a mask throughout testing. The first priority upon resuming services will be to address commercial and regular driver testing that was postponed due to the pandemic. Motor Vehicles staff will be contacting affected individuals to schedule new tests. New driving tests can be booked by contacting the Motor Vehicles Branch at 667-8743 or email road.tests@gov.yk.ca.      Quick facts       Since mid-March, the Motor Vehicles office has only conducted road tests for critical and essential services workers. Regular road tests will resume on July 2.  Yukon Motor Vehicles is the only motor vehicles office in Canada that continued to offer regular services throughout the pandemic.          Contact   Brittany Cross 	Communications, Highways and Public Works 	867-332-4601brittany.cross@gov.yk.ca     News release #:   20-182    Related information:   Book a road test  A Path Forward: Yukon’s plan for lifting COVID-19 restrictions        "
104,2020-06-24,Canada,Yukon,,https://yukon.ca/en/news/june-24-2020-covid-19-update,Government Website,"June 24, 2020: COVID-19 update","           Published 24/06/2020        The Government of Yukon has the following updates on measures being taken in response to the COVID-19 pandemic. COVID-19 case count As of today, June 24, at 2 p.m. the COVID-19 case count remains at 11 in the territory. All of the 11 people who have contracted COVID-19 in Yukon have recovered. There are no active cases in the territory and 1,265 people have been tested. We have had no new cases since April 20. Border controls to be eased Starting July 1, residents of British Columbia and Yukon will be allowed to travel back and forth without the need to self-isolate for 14 days. BC residents entering Yukon will need to provide documentation proving their BC residence at the border or airport, such as a driver’s licence. Also from July 1, residents of the Northwest Territories and Nunavut will be allowed to enter Yukon without needing to self-isolate for 14 days, as long as they travel directly to Yukon from one of the territories or through BC. The decision to ease border restrictions was made based on careful risk assessments and confidence in the territory’s health care capacity and ability to contact trace if new cases arrive in Yukon. Resources for vulnerable populations To help Yukoners at risk during this pandemic, vulnerable populations can now access mental health and social supports online. This includes homeless people, those experiencing or at risk of gender-based violence, people with disabilities, seniors and those with underlying medical conditions. Pools to reopen Effective July 1, public pools will be able to operate with an approved operational plan. Swimming and other water-related activities are excellent ways to get the physical activity needed for a healthy life. The use of public pools is considered a low-risk activity as long as pools are operated safely and are properly maintained. All requirements in the Public Pool Regulations, under the Public Health and Safety Act, must be adhered to. An operational plan must be submitted to COVID19info@gov.yk.ca and there must be a pre-opening public pool inspection. Pool operators throughout the territory have been advised of this information. Farmers market  Beginning July 1, Yukon farmers' markets can welcome non-food vendors (such as artisans and soap and flower sellers). Information booths will continue to be excluded. In addition, market organizers have been advised they now have the ability to offer seating and an outdoor dining experience to the public as long as physical distancing is maintained. Buskers are also allowed to return to the market beginning July 1.     Contact   Aisha Montgomery 	Communications, Community Services 	867-456-6580 aisha.montgomery@gov.yk.ca Pat Living 	Communications, Health and Social Services 	867-335-1531patricia.living@gov.yk.ca     News release #:   20-181        "
105,2020-06-23,Canada,Yukon,,https://yukon.ca/en/news/nomination-period-council-federation-literacy-award-open-until-end-june,Government Website,Nomination period for Council of the Federation Literacy Award open until end of June ,"           Published 23/06/2020        The nomination period for the 2020 Council of the Federation Literacy Award has been extended and will remain open until Tuesday, June 30, 2020. The Council of the Federation Literacy Award honours educators, practitioners, volunteers, First Nations programs, community organizations and businesses that demonstrate outstanding achievement, innovative practice and excellence in adult literacy and are helping Yukon adults develop their literacy skills. The 2019 Council of the Federation Literacy Award went to Yukon Learn volunteer Ted Ackerman and Kwanlin Dün Elder Louie Smith, a unique tutor-learner pair, for their contribution to literacy as a form of reconciliation. Other past Yukon recipients have been recognized for literacy in Yukon First Nations languages, for contributions to literacy in French, for leadership in literacy organizations and for being learners who have become literate as adults.  Visit https://yukon.ca/en/nominate-literacy-award for more information and to download the nomination package. The deadline to submit nominations is Tuesday, June 30, 2020.     Contact   Stewart Burnett 	Cabinet Communications 	867-334-0480stewart.burnett@gov.yk.ca Kyle Nightingale 	Communications, Education 	867-336-0653kyle.nightingale@gov.yk.ca     News release #:   20-180    Related information:   Nominate someone for the Council of the Federation Literacy Award Council of the Federation Literacy Award Council of the Federation         "
106,2020-06-19,Canada,Yukon,,https://yukon.ca/en/news/statement-government-yukon-national-indigenous-peoples-day,Government Website,A statement from the Government of Yukon on National Indigenous Peoples Day,"           Published 19/06/2020        Premier Sandy Silver issued the following statement for National Indigenous Peoples Day: June 21 is National Indigenous Peoples Day, an important opportunity to celebrate the rich histories, cultures and traditional knowledge of Yukon First Nations and Indigenous groups across Canada. First Nations truly are the heart and soul of many Yukon communities. This day gives us the chance to recognize their diversity of achievements and ongoing contributions to the vibrant cultural fabric of our territory. In Yukon, each First Nation plays a crucial role in strengthening our systems of governance, economy, culture and education. In 1973, as part of Together Today for our Children Tomorrow, Yukon First Nation leaders called for a university in Yukon. In 2020, the launch of Yukon University, Canada’s first university north of 60, honours that call and breathes life into that vision. Yukon First Nations continue to map the way forward for our territory in a way that benefits all Yukoners. Our government is proud to celebrate Yukon First Nations and Indigenous groups from coast to coast to coast. I encourage all Yukoners to learn more about Indigenous culture, arts, and achievements, and to celebrate this important day with friends and family.     Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca       News release #:   20-179        "
107,2020-06-19,Canada,Yukon,,https://yukon.ca/en/news/final-phase-fh-collins-track-and-field-underway,Government Website,Final phase of the F.H. Collins track and field underway,"           Published 19/06/2020        The new running track at F.H. Collins will be closed starting June 23, 2020 while the surface is rubberized. This is the final phase of the F.H. Collins track and field project. Work is expected to be complete so that the track is ready for the 2020–21 school year. Closing the track at this time of year will result in the shortest possible closure. The rubber requires that overnight temperatures stay above 10 degrees Celsius in order for the track to set. The public is asked to stay away from the track during this time to allow for proper installation. Athletics Yukon plans to register the new track to World Athletics standards so that the track may be used for national track and field meets in the future. The facility will be used to host the Yukon elementary and high school track and field championships. In addition to the regulation running track, the new track and field complex will also have steeple chase, long jump, high jump and shotput facilities. The budget for this project is $8.2 million. The Government of Canada contributed over $6 million through the Small Communities Fund from its Investing in Canada infrastructure plan. The Government of Yukon has contributed $2 million.            Physical activity is key to a healthy, active lifestyle. We’re so excited to see the final phase of the F.H. Collins track underway. This will bring world-class running facilities to our community for the first time and I look forward to athletes of all ages and abilities using it.      Minister of Community Services John Streicker            This modernized facility will expand physical education and sport opportunities and enhance the Riverdale Educational Reserve. It will also provide a great venue for community recreation that supports the health and wellness of students, families and all Yukoners.      Minister of Education Tracy-Anne Macphee            The athletics facility, with its new rubberized track, is unique in Whitehorse and in Yukon. I am proud to know that our athletes and residents can train and keep fit and healthy at this excellent facility. The Government of Canada recognizes that strategic investments in public infrastructure, including sports and recreation projects such as this, will ensure that our communities remain among the best places to live, work, and raise a family.      Member of Parliament for Yukon Larry Bagnell            Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca Kara Johancsik  	Communications, Community Services 	867-332-1237kara.johancsik@gov.yk.ca     News release #:   20-178        "
108,2020-06-18,Canada,Yukon,,https://yukon.ca/en/news/amendments-corrections-act-and-regulations-come-force,Government Website,Amendments to the Corrections Act and Regulations come into force,"           Published 18/06/2020        Amendments to Yukon’s Corrections Act and Corrections Regulations to address segregation and restrictive confinement within Yukon Corrections will come into force on June 19, 2020. The amendments provide a clearer and more comprehensive framework to govern the use of segregation and restrictive confinement. They also establish new independent external oversight and accountability measures for the use of segregation in Yukon’s corrections system. A review adjudicator will be appointed to review segregation placements prior to an inmate being held in non-disciplinary segregation for five consecutive days. Additionally, a review panel will be established to provide oversight in circumstances where an individual has been held in segregation for more than 40 aggregate days. These external review processes are designed to provide independence and ensure that placements are only done in accordance with the circumstances contained in the amended legislation.            These progressive amendments follow the United Nation’s Mandela Rules and align corrections in the Yukon with international best-practices for those in custody. Corrections reform and the safe, fair and compassionate treatment of inmates is our government’s priority.      Minister of Justice Tracy-Anne McPhee            Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca Emily Turner-Davis 	Communications, Justice 	867-667-3206emily.turner-davis@gov.yk.ca     News release #:   20-177        "
109,2020-06-18,Canada,Yukon,,https://yukon.ca/en/news/government-yukon-provides-more-16-million-funding-territorial-sport-and-recreation,Government Website,Government of Yukon provides more than $1.6 million in funding to territorial sport and recreation,"           Published 18/06/2020        The Government of Yukon, in partnership with the Yukon Lottery Commission and Sport Canada, today announced $1,633,365 in funding to territorial sport organizations, special recreation groups, athletes and officials. This funding will help Yukon sport organizations organize and run activities related to sport development, leadership development and facility operations and maintenance. It also offers support to individual athletes and officials who have demonstrated they are at a high or elite performance level. The funding includes: $859,500 to 27 territorial sport organizations and $172,365 to five territorial recreation organizations through the Yukon Recreation Advisory Committee (YRAC) program; $467,500 to 22 territorial sport organizations through the Yukon Sport 4 Life (YS4L) program; $69,500 to 26 athletes and three officials through the Yukon High Performance Athlete Assistance program; and $64,500 to six athletes through the Elite Athlete Assistance program.            Yukon sport and recreation organizations provide us with opportunities to stay healthy, stay active and stay connected. Our Yukon teams and athletes continue to shine on the regional, national and international stage, inspiring us all with their drive and achievements. We are pleased to provide this annual funding in support of recreation, sports, achievement and wellness.      Minister of Community Services John Streicker            Quick facts       Yukon Recreation Advisory Committee funding helps Yukon sport governing bodies and special recreation groups develop and deliver sport and recreation development initiatives.  Yukon Sport 4 Life is project-based funding that supports enhanced sport participation initiatives.  The Yukon High Performance Athlete Assistance Program provides funding for athletes who have demonstrated performance that is beyond the territorial level, with the potential for improvement at the provincial, national or international levels. There will be a second intake for this program in the fall of 2020.  The Elite Athlete Assistance program funds athletes who have been carded by Sport Canada and assists them to prepare and participate in international sport.  Given the evolving situation of COVID-19, the Government of Yukon is approaching this year’s funding with some flexibility and will continue to do so.          Backgrounder   2020–2021 annual sport funding Yukon Recreation Advisory Committee funding Sport groups  Alpine Ski Association of Yukon   $28,000   Arctic Edge Skating Club   $36,000   Athletics Yukon   $11,000   Basketball Yukon   $45,000   Biathlon Yukon   $28,000   Cross Country Yukon   $110,000   Cycling Association of Yukon   $16,000   Equine Association of Yukon   $12,000   Flatwater Paddling Yukon Society   $22,500   Judo Yukon   $35,500   Snowboard Yukon Association   $29,000   Squash Yukon   $22,000   Swim Yukon   $50,000   Synchro Yukon Association   $17,000   Table Tennis Yukon   $14,000   Tennis Yukon   $8,500   Volleyball Yukon   $53,500   Yukon Amateur Hockey Association   $80,000   Yukon Amateur Speed Skating Association   $21,500   Yukon Badminton Association   $13,000   Yukon Canoe & Kayak Club   $12,000   Yukon Curling Association   $11,000   Yukon Freestyle Ski Association   $29,000   Yukon Golf Association   $11,000   Yukon Gymnastics Association   $44,000   Yukon Orienteering Association   $12,000   Yukon Soccer Association   $88,000    Special recreation groups  Girl Guides   $8,500   Yukon Scout Council   $14,550   Skookum Jim Friendship Centre   $59,315   ElderActive Recreation Association   $45,000   Friends of Mount Sima   $45,000                                               Yukon Sport 4 Life program  Alpine Ski Association of Yukon   $15,500   Arctic Edge Skating Club   $29,000   Athletics Yukon   $7,500   Basketball Yukon   $25,000   Biathlon Yukon   $13,000   Cross Country Yukon   $67,000   Cycling Association of Yukon   $6,500   Equine Association of Yukon   $3,200   Flatwater Paddling Yukon Society   $18,500   Judo Yukon   $20,000   Snowboard Yukon Association   $18,000   Squash Yukon   $8,000   Swim Yukon   $40,000   Synchro Yukon Association   $6,000   Tennis Yukon   $1,125   Volleyball Yukon   $26,000   Yukon Amateur Hockey Association   $42,000   Yukon Amateur Speed Skating Association   $17,000   Yukon Curling Association   $5,000   Yukon Freestyle Ski Association   $24,175   Yukon Gymnastics Association   $29,000   Yukon Soccer Association   $46,000      Elite athlete funding  Nadia Moser   Biathlon   $11,500   Dahria Beatty   Cross-country skiing   $11,500   Graham Nishikawa   Cross-country skiing   $11,500   Sasha Masson   Cross-country skiing   $8,500   Jessica Frotten   Athletics, paralympic   $11,500   Etienne Geoffroy-Gagnon   Freestyle skiing   $10,000      High performance funding  Athletes           Wyatt Kapaniuk   Archery   $ 2,500   Maren Bilsky   Basketball   $ 1,500   Romeo Champagne   Biathlon   $ 2,000   Jake Draper   Biathlon   $ 5,000   Aidan Hupe   Biathlon   $ 2,500   Hunter Vincent   Canoe/kayak   $ 4,000   Derek Deuling   Cross-country skiing   $ 7,000   Sonjaa Schmidt   Cross-country skiing   $ 5,000   Ava Irving-Staley   Cycling   $ 1,000   Aisha Roldan   Cycling   $ 1,500   Mathilde Roldan   Cycling   $ 1,000   Mara Roldan   Cycling   $ 2,500   Mikayla Kramer   Figure skating   $ 3,000   Zeb Blower   Freestyle skiing   $ 1,000   Neil Mikkelsen   Freestyle skiing   $ 2,500   Aimery Barrault   Golf   $ 2,000   Adria Gallina   Gymnastics   $ 1,500   Mackenzie Tonner   Gymnastics   $ 1,500   Luke Cozens   Hockey   $ 1,500   Dawson Smith   Hockey   $ 2,500   Gavin Mckenna   Hockey   $ 4,000   Riley Boland­­   Snowboarding   $ 1,000   Ben Machtans   Snowboarding   $ 2,500   Thomas Gishler   Swimming   $ 2,500   Amelia Barrault   Swimming   $ 3,500   Alexander Petriw   Swimming   $ 2,000     Officials           Sophia Marnik   Biathlon   $1,000   Pauline Craig   Speedskating   $1,000   Douglas Petriw   Swimming   $1,000      Contact   Matthew Cameron 	Cabinet Communications 	867-393-7136matthew.cameron@gov.yk.ca 	  Odile Nelso 	Communications, Community Services 	867-332-0886odile.nelson@gov.yk.ca     News release #:   20-176        "
110,2020-06-17,Canada,Yukon,,https://yukon.ca/en/news/june-17-2020-covid-19-update,Government Website,"June 17, 2020: COVID-19 update","           Published 17/06/2020        The Government of Yukon has the following updates on measures being taken in response to the COVID-19 pandemic. COVID-19 case count As of today, June 17, at 2 p.m. the COVID-19 case count remains at 11 in the territory. All of the 11 people who have contracted COVID-19 in Yukon have recovered. There are no active cases in the territory and 1,245 people have been tested. We have had no new cases since April 20. Full dental services to resume in Yukon Dental professionals may again offer full dental services in the territory beginning on July 1. All dental care except emergency and urgent procedures had previously been suspended due to the pandemic on March 27. The Chief Medical Officer of Health has recommended the resumption of full dental services as part of the territory’s COVID-19 reopening plan, which enters Phase 2 on July 1. Dental professionals will be able to offer non-urgent services, including but not limited to: initial or periodic oral examinations or recall visits; routine dental cleaning and preventative therapies; routine radiographs; extraction of asymptomatic teeth; aesthetic dental procedures; dental implants; restorative dentistry; and non-painful chronic periapical lesions. At this time, dental professionals must continue to follow the Chief Medical Officer of Health’s Recommended practices and personal protective equipment. Guidelines issued Guidelines have now been created and posted for the operation of fitness centres and gyms. This guidance does not apply to recreation centres with pools, arenas, sports fields or large indoor spaces for gatherings. It is designed for public indoor spaces designed for shared fitness purposes. An operational plan must be submitted if the operation employs staff and the safe six must be applied. Guidelines for the operation of public recreation centres have also been released. These guidelines address facilities with large indoor spaces, pools, running tracks, curling and ice rinks, etc. Again, operational plans must be submitted and the safe six adhered to.  Restaurants at full capacity Beginning July 1, Yukon restaurants can increase their operating capacity from 50 per cent to 100 per cent. Restaurants were closed to all but take out services on March 22 and reopened at 50 per cent on May 29. Restaurants will still be required to follow the reopening food premises guidelines. Gatherings  As of July 1, outdoor gatherings in Yukon may have up to 50 people in attendance. These should still respect physical distancing guidelines and may not serve shared food. No buffets or pot lucks are permitted at this time. The limit for indoor gatherings remains at 10 or fewer. Yukon public library update Public libraries throughout Yukon will begin providing varying levels of service to their respective communities. People should contact their local library for more details.  Whitehorse Public Library currently offers curbside service. Patrons can place holds on materials via phone at 867-667-5239, by emailing whitehorse.library@gov.yk.ca or by visiting www.pac.gov.yk.ca. Books on hold can be picked up Monday to Friday from 10 a.m. to 4 p.m. Appropriate physical distancing measures will be in place for the library curbside pickup and library items will be processed according to recommended national guidelines and safety protocols. This includes a quarantine period, which means a delay in getting books back into circulation. Late fees will continue to be waived and extended loan periods remain in place. The e-library continues to be available for use.     Contact   Pat Living 	Communications, Health and Social Services 	867-335-1531patricia.living@gov.yk.ca Kara Johancsik 	Communications, Community Services 	867-332-1237kara.johancsik@gov.yk.ca     News release #:   20-175    Related information:   Recommended Practices and Personal Protective Equipment Fitness studio and gym guidelines: COVID-19  Public recreational centre guidelines: COVID-19  Reopening food premises guidelines: COVID-19         "
