,start_date,source_url,source_title,source_full_text
32,2020-04-06,http://news.ontario.ca/mof/en/2020/04/ontario-providing-relief-for-remote-northern-property-taxpayers-during-covid-19.html,Ontario Providing Relief for Remote Northern Property Taxpayers During COVID-19,"
Ontario Providing Relief for Remote Northern Property Taxpayers During COVID-19
Province Deferring Provincial Land Tax Payments for 90 Days

April  6, 2020  2:00 P.M.

Ministry of Finance


TORONTO — During the COVID-19 outbreak, the Ontario government is deferring $15 million in property taxes for people and businesses in parts of Northern Ontario located outside of municipal boundaries. This tax deferral builds on the $10 billion in cash flow supports made available to people and businesses as part of Ontario's Action Plan: Responding to COVID-19. 
""Our government is taking action to protect every person and every business across Ontario during this unprecedented time, including remote parts of Northern Ontario,"" said Rod Phillips, Minister of Finance. ""All communities are feeling the impacts of this global outbreak. That's why we're providing a measure of relief for the owners of over 63,000 residential and business properties outside municipal boundaries."" Through these measures, Ontario is giving taxpayers in unincorporated areas more time to pay each of the four 2020 Provincial Land Tax installments. Taxpayers will have 90 extra days to pay without incurring interest or penalties.  For example, taxpayers who would be required to pay the April 7 property tax installment will have until July 6 to pay without interest or penalties. This action is complementary to new support for municipalities that was announced in Ontario's Action Plan: Responding to COVID-19. In this plan, the Province announced it is deferring the upcoming quarterly (June 30) remittance of education property tax to school boards by 90 days. This will provide municipalities with the flexibility to, in turn, provide property tax deferrals of over $1.8 billion to local residents and businesses. ""Additional cash flow during these tough times can help keep food on the table for people in every corner of the province,"" said Minister Phillips. ""That's why we've made $10 billion in cash flow support available through tax and other deferrals as part of Ontario's Action Plan: Responding to COVID-19. The Province is doing its part and we're grateful to our partners in the other levels of government for doing theirs.""

Quick Facts

The Provincial Land Tax is the property tax paid in unincorporated areas of northern Ontario outside municipal boundaries. The Province directly collects this tax to help fund community services, such as policing, land ambulance, public health and social services in unincorporated areas. 
This deferral of unincorporated area property tax payments applies to all of the levies that are collected through the consolidated Provincial Land Tax bill. This includes Provincial Land Tax, education property tax, and any Local Road Board and Local Service Board levies that are paid through the Provincial Land Tax bill.
To ensure this deferral does not have a financial impact on Local Roads and Services Boards, which provide additional services in these remote communities, the Province will continue to make payments to these partners, as scheduled. In addition, to ensure this does not have a financial impact on school boards, the Province will adjust payments to school boards to offset the deferral.
Ontario’s Action Plan: Responding to COVID 19 includes $7 billion in direct supports for health care, people and jobs and makes available approximately $10 billion in support for people and businesses through tax and other deferrals to improve their cash flows. This $17 billion plan outlines the government’s first steps in response to COVID-19.



Additional Resources


Ontario’s Action Plan: Responding to COVID-19


									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19 or to take a self assessment.
							


"
33,2020-04-06,http://news.ontario.ca/opo/en/2020/04/ontario-government-supports-families-in-response-to-covid-19.html,Ontario Government Supports Families in Response to COVID-19,"
Ontario Government Supports Families in Response to COVID-19
Province Providing One-time Financial Assistance During School and Child Care Closures 

April  6, 2020  1:15 P.M.

Office of the Premier


TORONTO — The Ontario government is offering direct financial support to parents while Ontario schools and child care centres remain closed as a result of the COVID-19 outbreak.
The new Support for Families initiative offers a one-time payment of $200 per child 0 to 12 years of age, and $250 for those 0 to 21 years of age with special needs. The announcement was made today by Premier Doug Ford, Christine Elliott, Deputy Premier and Minister of Health, and Stephen Lecce, Minister of Education. ""During this extraordinary time, we're doing everything we can to support parents to keep everyone safe and ensure our children continue to learn and stay mentally active,"" said Premier Ford. ""This one-time funding will allow parents to access additional tools for our kids to use while at home and studying remotely. I want to remind everyone to stay at home and only go out if absolutely necessary. It's the only way we are going to defeat this terrible virus."" ""Our aim during these extraordinarily challenging times is to continue supporting those impacted hardest by the COVID-19 outbreak — Ontario families,"" said Minister Lecce. ""School and child care closures have disrupted family life a great deal and our government will do whatever it takes to support them and keep them safe. This funding will flow to parents directly, to offer them immediate relief during this difficult time."" Families can complete a simple online application at Ontario's Support for Families web page to access this financial support. Parents already receiving Support for Parents payments through direct deposit will be automatically eligible for this financial support and do not need to submit a new application. ""As we reach a critical juncture in our fight against COVID-19, it's important schools and child care centres remain closed,"" said Minister Elliott. ""Keeping Ontarians safe is our number one priority and it's also our duty to help parents who are supporting their children and families during this unprecedented time."" Through this initiative the government is providing over $300 million in relief to parents across Ontario as part of Ontario's Action Plan: Responding to COVID-19. ""With schools and child care closed, life has become more difficult for families and they need some extra help,"" said Rod Phillips, Minister of Finance. ""Ontario's Action Plan: Responding to COVID-19, includes $7 billion in direct support for people and jobs, and $10 billion in cash flow support for people and businesses. This $17 billion plan includes direct relief for parents when they need it the most.""

Quick Facts

Ontario public schools will remain closed to teachers until Friday, May 1, 2020, and to students until Monday, May 4, 2020, to keep Ontario’s students safe from COVID-19. Private schools, licensed child care centres and EarlyON programs will also remain closed until April 13, according to the Declaration of Emergency, which only allows closures to be extended for one 14-day period at a time.
On March 22, Ontario announced its effort to support health care and frontline workers with emergency child care services across the province. Frontline workers who make use of these services are also eligible for this one-time payment.
The Government reiterated its focus on positive mental health supports for students dealing with the challenges of COVID-19. Premier Ford announced an investment of up to $12 million to deliver online and virtual mental health supports across our province, supporting students, families and frontline workers. 
Ontario launched the second phase of Learn at Home and Apprendre à la maison, a new online portal that provides resources for families so students can continue their education while schools are closed due to the ongoing COVID-19 situation.
Visit Ontario’s website to learn more about how the province continues to protect Ontarians from COVID-19.



Additional Resources


Learn at Home


TVO


TFO


Ontario’s Action Plan: Responding to COVID-19



"
34,2020-04-04,http://news.ontario.ca/mcys/en/2020/04/ontario-protecting-vulnerable-ontarians-during-covid-19-outbreak.html,Ontario Protecting Vulnerable Ontarians During COVID-19 Outbreak,"
Ontario Protecting Vulnerable Ontarians During COVID-19 Outbreak
Province providing relief funding for residential service providers that support vulnerable populations

April  4, 2020  3:00 P.M.

Ministry of Children, Community and Social Services


TORONTO — As part of the Government of Ontario’s efforts to contain the spread of COVID-19, the province is investing up to $40 million to support organizations that provide residential services for children and youth, people with developmental disabilities and emergency shelters for women and families fleeing domestic violence.
The COVID-19 Residential Relief Fund will cover costs such as additional staffing, residential respite for caregivers; personal protective equipment and supplies; initiatives to support physical distancing and transportation to minimize client exposure.  “Our government is doing everything it can to help Ontario’s most vulnerable get through this difficult and challenging time,”  said Todd Smith, Minister of Children, Community and Social Services “I want to personally thank all the staff and managers who are working on the frontlines of the developmental services sector for keeping our most vulnerable citizens safe during this unprecedented time. You exemplify the true Ontario spirit each and every day.”  Ontario is also taking action to help ensure that staffing and resources are available to help care for and protect people with developmental disabilities and the frontline workers who support them. These temporary measures provide further flexibility for developmental service agencies to redirect their staffing and financial resources to essential tasks that keep individuals with developmental disabilities safe and out of hospital. The Relief Fund will also help address increased residential costs that emergency shelters for women fleeing domestic violence and survivors of human trafficking are facing at this time. “This is a trying time for everyone, as we continue to stay at home to stop the spread of COVID-19, but we know that home isn’t safe for everyone. That’s why it’s critical during this time that residential organizations for people fleeing violence have the security they need to continue supporting vulnerable women,” said Jill Dunlop, Associate Minister of Children and Women’s Issues.

Additional Resources


									Ontario  recently announced $200 million in social services  relief funding to help  the province’s most vulnerable.
							

									Visit  Ontario's website to learn more about how the province  continues to protect Ontarians from COVID-19.
							

Ontario Enacts Declaration of Emergency  to Protect the Public



"
35,2020-04-04,http://news.ontario.ca/omafra/en/2020/04/ontario-takes-steps-to-keep-food-on-the-table-during-covid-19.html,Ontario Takes Steps to Keep Food on the Table during COVID-19,"
Ontario Takes Steps to Keep Food on the Table during COVID-19
New online portal connects employers with workers looking to make a difference

April  4, 2020  1:00 P.M.

Ministry of Agriculture, Food and Rural Affairs


TORONTO - In order to ensure grocery store shelves remain full and families have food on the table during the COVID-19 outbreak, the Government of Ontario is launching a new web portal, connecting workers with employers looking to fill positions in the agri-food sector. This new online tool will make it easier to match people to essential jobs and training resources throughout the provincial food supply chain.
""Right now, there are important jobs that need to be filled across the food supply chain and we are looking for individuals who embody the Ontario spirit to step up and provide an essential service,"" said Ernie Hardeman, Minister of Agriculture, Food and Rural Affairs. ""From farm to fork, it's these dedicated heroes in the agri-food sector who are working through this difficult period each and every day to keep food on our kitchen tables."" Ontario's agriculture and food industry relies on hundreds of thousands of people to work in diverse jobs from farming and food processing to transport and food retail, and the need for workers in many other parts of the food system remains strong. Ontario.ca/AgFoodJobs provides access to information on job opportunities and training resources in all parts of Ontario's food supply chain - from grocery retailers to bakeries and cheese processing plants to opportunities on farms. ""Working in the agri-food sector is a great way to contribute to your community and join the thousands of hard-working men and women helping to feed the province during this unprecedented time,"" said Minister Hardeman. ""Our food supply chain is one of the strongest in the world and our government wants to thank all of the people who work everyday to ensure individuals and families can access healthy and nutritious Ontario-produced foods.""

Quick Facts

Ontario’s agri-food sector is comprised of primary agriculture, food, beverage and wholesale, and retail and food services.
In 2018, Ontario's agri-food industry employed more than 837,000 people, representing 11.6 per cent of the province’s labour force and contributed $47.7 billion in GDP to the provincial economy (6.6 per cent of total Ontario GDP).



Additional Resources


									Visit Ontario's COVID-19 website to learn more about how the province continues to protect Ontarians from COVID-19.
							


"
36,2020-04-04,http://news.ontario.ca/edu/en/2020/04/minister-of-education-statement-on-tentative-agreement-with-ocew.html,Minister of Education Statement on Tentative Agreement with OCEW ,"
Minister of Education Statement on Tentative Agreement with OCEW 


April  4, 2020  9:00 A.M.

Ministry of Education


TORONTO — Today, Stephen Lecce, Minister of Education, issued the following statement after reaching a tentative agreement with Ontario Council of Educational Workers (OCEW):
""Our Government is pleased to announce a tentative agreement has been reached between the Crown, the Council of Trustees' Associations, and OCEW. This tentative agreement shows our Government's commitment to providing stability to parents, students, and education workers. The time is now to get the two remaining deals done, for the benefit of our students.""

Quick Facts

This is the fifth tentative agreement reached by the government with teachers’ and education workers’ unions – preceded by OECTA, ETFO, ETFO EW, and AEFO, and two ratified agreements with CUPE and EWAO – which provides stability and certainty to more Ontario students and families.


"
37,2020-04-03,http://news.ontario.ca/oss/en/2020/04/ontario-protecting-seniors-in-retirement-homes-during-covid-19-outbreak.html,Ontario Protecting Seniors in Retirement Homes During COVID-19 Outbreak,"
Ontario Protecting Seniors in Retirement Homes During COVID-19 Outbreak


April  3, 2020  4:30 P.M.

Ministry for Seniors and Accessibility


TORONTO — Today, Christine Elliott, Deputy Premier and Minister of Health, and Raymond Cho, Minister for Seniors and Accessibility, issued the following statement addressing concerns regarding staffing for retirement homes during the COVID-19 outbreak:
""As the province takes decisive action to safeguard the health and safety of Ontarians, we are taking immediate action to protect seniors living in retirement homes. A temporary order has been made under the Emergency Management and Civil Protection Act that will help retirement homes address emergency staffing needs as they respond to COVID-19. With this temporary action, retirement homes will have more flexibility to recruit and reassign staff to address the impacts of this new virus and will be able to focus more resources toward implementing the protocols and procedures put in place to keep residents safe. Retirement homes are also required to report any outbreak of COVID-19 to the Retirement Homes Regulatory Authority, as well as the local medical officer of health. These important measures are aligned with similar orders issued for hospitals and long-term care homes and will allow retirement homes to more quickly deploy personnel as needed. To further safeguard the health of seniors living in retirement homes our government has also amended the Retirement Homes Act, 2010 requiring that all retirement homes follow the Chief Medical Officer of Health's guidance and recommendations regarding infection control and prevention. We are also investing $20 million in additional funding to support increased infection control and active screening measures. Our government will continue to take decisive action to stop the spread of COVID-19 to protect the health and safety of Ontarians, especially Ontario's most vulnerable people."" Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19 or to take a self assessment.
"
38,2020-04-03,http://news.ontario.ca/mag/en/2020/04/new-justices-appointed-to-the-ontario-court-of-justice-5.html,New Justices Appointed to the Ontario Court of Justice,"
New Justices Appointed to the Ontario Court of Justice


April  3, 2020  4:00 P.M.

Ministry of the Attorney General


TORONTO - Attorney General Doug Downey announced the appointment of two new justices to the Ontario Court of Justice, effective April 16, 2020.
Justice Edward Prutschi was called to the bar in 2000 and opened his own criminal law practice that same year. He has represented clients on a diverse array of matters, including homicide and domestic violence cases. In addition to his own practice, Justice Prutschi has spent the past decade providing legal commentary and analysis for various media outlets, including the Toronto Sun, Newstalk 1010 and CTV News. Since 2016 he has served as a board member for the United Jewish Appeal Federation of Greater Toronto (UJA) and in 2018 he received the UJA's Shem Tov award for his volunteer service to Toronto's Jewish community. Chief Justice Lise Maisonneuve has assigned Justice Prutschi to Newmarket. Justice Lynn Robinson was called to the bar in 1991. Since 2012 she has worked as Crown counsel and regional coordinator in the Central West region. In this role, Justice Robinson recommended and implemented evidence-based solutions to help modernize the criminal justice system. She was lead counsel on an international fraud jury trial involving over 800 investors. Prior to this work, she was an assistant Crown attorney in Cornwall, London and Kitchener, working on a number of cases with victims and vulnerable people. She has volunteered with the Ontario Police College's police officer training program since 2015. Chief Justice Lise Maisonneuve has assigned Justice Robinson to St. Catharines.

Additional Resources


Read about the Ontario Court of Justice


Read about the appointment of judges to the Ontario Court of Justice



"
39,2020-04-03,http://news.ontario.ca/opo/en/2020/04/ontario-provides-full-transparency-by-releasing-covid-19-modelling.html,Ontario Provides Full Transparency by Releasing COVID-19 Modelling,"
Ontario Provides Full Transparency by Releasing COVID-19 Modelling
Projected number of cases and deaths can be significantly reduced if people stay home

April  3, 2020  3:45 P.M.

Office of the Premier


TORONTO - Today, the Ontario government released extensive COVID-19 modelling, revealing several scenarios that project the potential number of cases and deaths. In doing so, the province is providing the public with full transparency about the consequences should everyone but essential workers fail to stay home and practice physical distancing.
""The models show that the potential to spread COVID-19 is massive and deadly if we don't act swiftly to stay home and practise physical distancing,"" said Premier Ford. ""We owe it to our frontline and essential workers, to our family, friends and neighbours to restrict our travel, and act responsibly. This is the only way we are going to minimize the risk to people, stop the spread and reduce the number of fatalities."" Key highlights from the modelling include: While COVID-19 impacts Ontarians of all ages, those over the age of 60 face higher risk of severe disease leading to higher mortality rates. The data demonstrates the need to focus public health measures on protecting seniors.Had Ontario taken no action, the impact of COVID-19 would have risen to an estimated 300,000 cases and an estimated death toll of 6,000 people.Due to timely public health measures, Ontario has avoided much more dire impacts, preventing an estimated 220,000 cases and 4,400 deaths to date.Over the course of the pandemic, between 3,000 and 15,000 deaths related to COVID-19 are predicted with current public health measures in place, compared to a total projected 100,000 deaths if no action were taken.By taking further measures, Ontario can further reduce the number of cases and deaths related to COVID-19 down to projections as low as 12,500 additional cases and 200 additional deaths by the end of April.On the advice of the Chief Medical Officer of Health, Ontario will continue to take decisive action to stop the spread of COVID-19. Most recently, the province banned organized public events and social gatherings of more than five people and closed all outdoor recreational amenities, such as sports fields and playgrounds. At the same time, the province's COVID-19 Command Table has been implementing extensive measures to build health-system capacity to prepare for increased hospitalizations. ""Ontario is entering a critical juncture in our fight against COVID-19,"" said Christine Elliott, Deputy Premier and Minister of Health. ""The numbers released today are sobering. While they reveal a disastrous path, they also serve as a call to arms for greater action. We have for months now been preparing for this very moment, but to avoid the worst-case scenario we are relying on every Ontarian to stay home to stop the spread of this virus. Lives depend on the public heeding this advice."" ""We feel is it important to be transparent with the public about the challenges we are facing, and the important work we all need to do to flatten the curve,"" said Dr. Peter Donnelly, President and CEO of Public Health Ontario. ""How this outbreak unfolds is in the hands of the public, in all of your hands. We can change the outcomes by how we all stay at home and physically distance ourselves."" Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19 or to take a self assessment.

Quick Facts

Ontario has launched a new user-friendly online portal for the public to easily access their COVID-19 lab test results. By offering faster and secure access to test results on their computer or mobile device, this portal will help ease pressures on public health units and frontline workers to provide this information so that they can better focus on containing COVID-19.
On March 30, 2020, Dr. Williams issued a statement to strongly encourage Ontarians to stay home, limit the number of essential trips and adhere to physical distancing.
If you think you may have COVID-19 symptoms or have been in close contact with someone who has it, first self-isolate and then use Ontario's Self-Assessment Tool to see if you need to seek further care.
Take these everyday steps to reduce exposure to COVID-19 and protect your health: Wash your hands often with soap and water or alcohol-based hand sanitizer; Sneeze and cough into your sleeve; Avoid touching your eyes, nose or mouth; Avoid contact with people who are sick; and stay home if you are sick.




Additional Resources


COVID-19 Modelling Update



"
40,2020-04-03,http://news.ontario.ca/opo/en/2020/04/ontario-extends-business-closures-to-stop-the-spread-of-covid-19.html,Ontario Extends Business Closures to Stop the Spread of COVID-19 ,"
Ontario Extends Business Closures to Stop the Spread of COVID-19 
Additional Measures Necessary to Protect the Health and Safety of the People of Ontario 

April  3, 2020  2:15 P.M.

Office of the Premier


TORONTO — Following the advice of the Chief Medical Officer of Health, the Ontario government is reducing the list of businesses classified as essential and ordering more workplaces to close. This measure is necessary to prevent the spread of COVID-19 and protect the health of the people of Ontario, while ensuring that necessary goods and services remain available.
The government is ordering all businesses not covered by the updated Emergency Order to close effective as of Saturday, April 4, 2020 at 11:59 p.m. This closure will be in effect for 14 days, with the possibility of an extension as the situation evolves. Teleworking, online commerce and other innovative ways of working remotely are permitted at all times and are strongly encouraged for all businesses. All supply chains necessary for the production of vital food and healthcare supplies are being protected and remain intact. The updated essential businesses list can be found here. ""We are facing a critical moment in the fight against COVID-19 and we must do everything in our power to keep everyone safe and healthy and prevent our health care system from being overwhelmed,"" said Premier Ford. ""Everyone must do their part to stop the spread and flatten the curve. If you are not an essential business, you need to close your doors, work from home if possible and play a role to help contain this outbreak. This is a matter of life and death."" As a temporary measure the Ontario government has revised the list of essential businesses. The updated list will direct additional businesses to close and restricts specified businesses to providing services by alternate methods such as curb side pick up and delivery, except in exceptional circumstances. This includes stores that sell hardware products, vehicle parts and supplies, pet and animal supplies, office supplies and computer products and repairs and safety supplies. ""We have now reached a critical time in our fight against COVID-19."" said Christine Elliott, Deputy Premier and Minister of Health ""Every step taken by the province and every effort made by each of us to avoid close contact with others are the key to our success as a province to stop the spread of this virus."" Only critical construction projects will continue, including industrial projects such as refineries and petrochemical plants and infrastructure projects such as new hospitals, roads and bridges. New starts in residential projects will stop, while residential construction that is near completion will continue. Business-owners with questions concerning their essential business status are encouraged to call the Stop the Spread hotline at 1-888-444-3659. The hotline is available from 8:30 a.m.― 9:00 p.m. Monday to Friday and 8:30 a.m.— 5:00 p.m. Saturday and Sunday.  ""We recognize the toll this outbreak is taking on business owners and workers,"" said Vic Fedeli, Minister of Economic Development, Job Creation and Trade. ""Ontario businesses are top of mind during this unprecedented time. We know that the only way to ensure the health of our businesses and our economy is to ensure the health of all Ontarians."" The government is implementing additional measures to protect frontline workers in essential businesses by adding more than 60 special consultants and officers and doubling the number of phone agents at its Health and Safety Call Centre to 50 to make it easier for workers to report safety concerns. Workers worried their workplaces are unsafe can phone 1-877-202-0008 to speak with an agent. ""If you're a worker on the frontlines of this outbreak, you should know we're doing everything in our power to keep you safe at work,"" said Monte McNaughton, Minister of Labour, Training and Skills Development. ""We're beefing up our inspectors and making it easier for you to report your concerns. We're working around the clock.""

Quick Facts

Everyone in Ontario should stay home unless absolutely necessary and practice physical distancing to reduce their exposure to other people. Avoid close contact (within 2 metres) with people outside of your immediate families.
If you think you may have COVID-19 symptoms or have been in close contact with someone who has it, first self-isolate and then use Ontario's Self-Assessment Tool to see if you need to seek further care.
Take these everyday steps to reduce exposure to the virus and protect your health: wash your hands often with soap and water or alcohol-based hand sanitizer; sneeze and cough into your sleeve; avoid touching your eyes, nose or mouth; avoid contact with people who are sick; and stay home if you are sick.




Additional Resources


									Learn more about these temporary measures and see a list of the essential services. 
							

See how your organization can help fight COVID-19.


									Learn more about Ontario’s Action Plan: Responding to COVID-19.

							

									Visit Ontario’s website to learn more about how the province continues to protect Ontarians from COVID-19.
							


"
41,2020-04-03,http://news.ontario.ca/mohltc/en/2020/04/ontario-increasing-public-health-units-capacity-to-stop-covid-19.html,Ontario Increasing Public Health Units' Capacity to Stop COVID-19,"
Ontario Increasing Public Health Units' Capacity to Stop COVID-19


April  3, 2020  7:30 A.M.

Ministry of Health


TORONTO — To support public health units' extensive efforts to stop the spread of COVID-19, Ontario is taking further action to redirect existing resources to focus squarely on the fight against this new virus while allowing for public health units to considerably increase their capacity.
Ontario has launched a new user-friendly online portal for the public to easily access their COVID-19 lab test results. By offering faster and secure access to test results on their computer or mobile device, this portal will help ease pressures on public health units and frontline workers to provide this information so that they can better focus on containing COVID-19. ""With this new portal, patients will be able to access their test results faster from the safety of their home,"" said Christine Elliott, Deputy Premier and Minister of Health. ""It will help reduce the burden on our public health units and frontline health workers, allowing them to focus their efforts where they are needed most during this challenging time."" Ontario is also issuing a new emergency order under the Emergency Management and Civil Protection Act, effective immediately, to provide public health units the authority and flexibility they need to make staffing decisions that support their ongoing fight against the outbreak of COVID-19, despite any collective agreements. As a result, public health units will be able to significantly expand their capacity to implement critical public health functions, such as case and contact management, through the use of volunteers, including the thousands of retired nurses and medical students who have signed up through the province's website. This latest order will support the recommendation made by Dr. David Williams, Chief Medical Officer of Health, for all public health units to implement more aggressive contact tracing and management in response to the increase of community transmission. The province's medical officers of health are also encouraged to use their authority under Section 22 of the Health Protection and Promotion Act to ensure isolation of cases and contacts of COVID-19. ""We are at a critical juncture in our fight against COVID-19,"" said Elliott. ""Our success as a province depends on our ability to quickly and effectively stop the spread of this new virus. These actions offer considerable support to our local health units and give them the authority they need to act and contain COVID-19 in our communities.""

Quick Facts

Patients will be asked to verify their identity with the information on their photo health card. The portal will provide patients with their test results and offer guidance on next steps.
On March 30, 2020, Dr. Williams issued a statement to strongly encourage Ontarians to stay home, limit the number of essential trips and adhere to physical distancing.
If you think you may have COVID-19 symptoms or have been in close contact with someone who has it, first self-isolate and then use Ontario's Self-Assessment Tool to see if you need to seek further care.
Take these everyday steps to reduce exposure to COVID-19 and protect your health:

Wash your hands often with soap and water or alcohol-based hand sanitizer;
Sneeze and cough into your sleeve;
Avoid touching your eyes, nose or mouth;
Avoid contact with people who are sick; and
Stay home if you are sick.




Additional Resources


Ontario’s Action Plan: Responding to COVID-19


									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19.
							

									Learn about travel advisories related to COVID-19.
							

									If you are a health care professional, learn how to protect yourself and your patients by reading our guidance documents.
							


"
42,2020-04-02,http://news.ontario.ca/mnr/en/2020/04/ontario-reducing-risk-of-fire-in-the-province.html,Ontario Reducing Risk of Fire in the Province,"
Ontario Reducing Risk of Fire in the Province
Supporting emergency responders by restricting all outdoor fires in Ontario’s fire region during COVID-19 outbreak

April  2, 2020  2:00 P.M.

Ministry of Natural Resources and Forestry


TORONTO — The Ontario government is taking action to protect people and communities from the risk of preventable human-caused fires and to ensure that the province's emergency response system remains strong during the COVID-19 outbreak.
Starting April 3, 2020, Ontario's entire legislated fire region will be designated a Restricted Fire Zone. Residents who live in an area with a restricted fire zone cannot have an outdoor fire—this includes burning of grass, debris and campfires, even when using an outdoor fire grate, fire place or fire pit. ""During this very challenging time when we are fighting the spread of the virus, our number one priority is the health and safety of the people of Ontario,"" said John Yakabuski, Minister of Natural Resources and Forestry. ""We are putting these important preventative measures in place now to ensure that our emergency responders are able to focus their efforts where they are needed most."" This restriction will remain in place until Ontario's ability to respond to emergencies is no longer impacted by the COVID-19 outbreak. Local municipalities are working to update their websites with information for residents. Meanwhile, Ontarians can learn about the rules under a Restricted Fire Zone at ontario.ca/page/outdoor-fire-restrictions.

Quick Facts

To see a map of Ontario’s fire region, visit ontario.ca/forestfires.
Visit Ontario’s website to learn more about how the province continues to protect Ontarians from COVID-19.


"
43,2020-04-02,http://news.ontario.ca/opo/en/2020/04/ontario-increasing-mental-health-support-during-covid-19.html,Ontario Increasing Mental Health Support During COVID-19,"
Ontario Increasing Mental Health Support During COVID-19
Additional Resources will Improve Access to Online and Virtual Supports 

April  2, 2020  1:15 P.M.

Office of the Premier


TORONTO — Ontario government is making it easier for everyone, especially those on the front lines, to reach out for mental health support during the COVID-19 outbreak. To improve access, the province is providing emergency funding of up to $12 million to immediately expand online and virtual mental health supports and $2.6 million to hire new psychologists and other mental health workers to support Ontario Provincial Police (OPP) personnel.
""Dealing with an evolving crisis like COVID-19 puts a lot of stress on everyone, including people who are self-isolating, families with kids out of school, and the frontline health care workers and first responders who are keeping us safe each and every day,"" said Premier Ford. ""This very difficult situation will impact different people in different ways, but I can assure everyone we will be there to support you and help you cope in every way we can. Clearly, protecting our health and well-being is everything, and that includes our mental health."" These services will help people experiencing anxiety, stress and other mental health challenges, including people who are unable to access their regular in-person counselling supports. These resources will address the needs of youth and adults and will include more dedicated supports for those working on the frontlines who are dealing with the difficult realities of COVID-19 every single day. ""It's never been more important for Ontarians to stay home to stop the spread of COVID-19,"" said Christine Elliott, Deputy Premier and Minister of Health. ""As they do, we need to provide them with the supports they need to stay mentally healthy during these challenging times as more Ontarians experience heightened anxiety and depression."" With this investment, mental health agencies will receive emergency funding to hire and train more staff and purchase necessary equipment, appropriate technology and additional licenses. The emergency funding will immediately expand services, based on evidence-informed cognitive behavioural therapy (CBT), on a range of platforms including:   BounceBack: A guided self-help program for adults and youth aged 15 and over using workbooks with online videos and phone coaching support.Kids Help Phone: 24/7 virtual support service offering professional counselling, information and referrals as well as volunteer-led, text-based support to young people in both English and French at 1-800-668-6868.Internet-based Cognitive Behavioural Therapy (iCBT): Online CBT , supported by therapists; available in English and French.iCBT for frontline health care workers: Online CBT targeted at frontline health care workers experiencing anxiety, burnout or PTSD. Those requiring intensive levels of care could be referred to virtual face-to-face care. Training for Brief CBT-based interventions: Training will be provided to frontline workers in organizations such as Telehealth and emergency departments in order to better support individuals experiencing acute anxiety due to the pandemic.The hiring of additional mental health workers for the OPP is in response to four of the 66 recommendations made by the OPP Independent Review Panel (IRP) in its final report. Established in April 2019 to examine the OPP's workplace culture, the IRP was also tasked to look into how the OPP addresses issues of mental health, occupational stress injuries and suicide among its members and provide a series of recommendations. The funding will help the OPP hire mental health workers who will: Provide clinical services to members of all ranks and make referrals to external services if needed;Develop and deliver mental health support programming specific to unique policing needs (e.g. geographical, specialized services, cultural);Facilitate educational programs to both uniform and civilian members to reduce stigma and promote resiliency and access to help when facing mental health challenges; andProvide guidance in peer support programs.""The current COVID-19 outbreak reinforces how much we rely on front lines workers and why it is so important to look after their mental health and wellbeing,"" said Sylvia Jones, Solicitor General. ""With this new assistance, OPP personnel will get access to the mental health support they need to continue protecting our communities."" ""Many Ontarians, including our dedicated first responders, are experiencing increased anxiety because of COVID-19 and are worried about their health, the health of their family and friends, and the future of their livelihoods,"" said Michael Tibollo, Associate Minister of Mental Health and Addictions. ""We continue to work with our partners across the mental health and addictions sector to fund more innovative services such as internet-based cognitive behavioural therapy, ensuring Ontarians receive the high-quality care they expect and deserve."" Where to Find Help: For Ontarians currently receiving mental health and addictions services and supports, please contact your current service provider to learn about potential virtual care options.For Ontarians interested in public addictions services and mental health services for those over 18, they can contact ConnexOntario, Ontario's mental health, addictions and problem gambling help line at 1-866-531-2600.Children and youth under 18 can locate mental health services through the Ontario.ca and Kids Help Phone websites, or contact Kids Help Phone (1-800-668-6868) for 24/7 support, if they need someone to talk to.Good2Talk is a free, confidential mental health support service providing professional counselling and information and referrals for mental health, addictions and well-being to postsecondary students in Ontario, 24/7/365. Learn more at www.good2talk.ca[RR(3] .To access BounceBack and their guided self-help program using workbooks with phone coaching support, visit bouncebackontario.ca or ask your primary care provider for a referral."
